Gene,SRR1174401,SRR1174402,SRR1174403,SRR1174404,SRR1174405,SRR1174406,SRR1174407,SRR1174408,SRR1174409,SRR1174410,SRR1174411,SRR1174412,SRR1174413,SRR1174414,SRR1174415,SRR1174416,SRR1174417
Cre12.g509500,0.483529,0.587893,0.836324,0.97124,0.774644,0.897972,1.084337,1.985908,1.389637,0.913037,1.132419,0.923237,1.211201,1.222307,1.105364,0.748955,0.936622
Cre12.g509550,9.35688,7.480413,20.527523,22.447434,20.740763,25.708249,25.495152,12.414717,14.309904,13.219474,12.080373,12.811434,13.898533,12.687769,11.124709,13.500509,13.507078
Cre12.g509600,7.717469,2.729659,5.273416,3.100339,2.935876,8.819868,8.625028,5.468341,6.868523,3.485435,4.883377,5.80879,6.153735,3.285709,4.653251,0,4.939228
Cre12.g509650,48.460804,39.212991,58.105171,25.770058,21.41898,35.822722,33.211134,36.952741,30.007871,25.622438,38.195026,38.775468,31.87352,27.404855,23.38088,25.492962,24.586221
Cre12.g509700,7.034071,6.271258,5.600897,5.254582,8.056128,5.954396,5.257369,4.046016,4.321646,3.259177,4.258973,3.551913,3.513129,3.408752,2.970906,7.203514,4.040916
Cre12.g509750,145.513517,133.58615,146.483536,211.387675,179.44756,178.180655,182.068197,80.436499,75.691226,70.187986,56.651143,86.076989,83.138914,67.679581,61.949768,45.177006,75.890357
Cre12.g509800,28.111546,59.554532,32.414968,27.791987,32.30534,37.899973,32.683404,12.650109,21.23258,11.218444,12.680984,18.086291,15.853074,13.600541,10.115037,7.257157,16.710913
Cre12.g509850,2.14441,1.300996,2.716901,3.033106,5.885238,5.054626,3.880003,2.646797,2.725564,2.152638,2.597223,2.616907,2.774845,2.413868,2.095888,2.066743,2.309632
Cre12.g509900,3.095141,4.827959,2.958536,2.200418,3.723244,5.246281,4.3955,2.062751,2.203004,1.649156,1.578223,1.316492,1.204078,1.130658,1.133069,1.723747,1.465279
Cre12.g509950,1.853942,1.34335,2.718374,2.909313,2.756733,2.847094,3.413512,2.560188,2.844367,0.787971,1.489309,1.90674,2.4314,2.302168,2.087523,1.276282,2.165242
Cre12.g510000,6.696133,8.796965,12.108806,7.493676,8.772726,12.073405,10.075409,6.559432,16.326125,4.167544,5.376775,4.74887,5.148654,4.553995,3.893241,2.370713,8.392567
Cre12.g510034,5.101781,2.937547,3.891452,3.932254,8.898099,9.152597,7.432501,4.433943,9.503516,3.519917,3.624743,2.521485,3.659746,4.132923,2.921841,8.8212,5.673974
Cre12.g510050,94.586372,68.45377,114.723236,76.317223,31.127377,46.013166,35.863458,99.107187,64.287522,54.905587,77.414398,98.848749,56.705831,47.362299,44.869954,46.656377,41.379559
Cre12.g510100,2.961542,3.404354,6.947859,14.276885,11.319934,10.802459,9.588297,7.09637,5.745274,16.757421,12.336986,9.95444,9.7773,9.437459,8.881701,8.155084,9.482876
Cre12.g510150,14.414046,9.569107,16.200629,15.626381,12.762841,7.813136,8.726097,6.404488,8.239643,6.944071,7.338699,7.410719,7.745206,6.230623,6.199436,6.677058,6.945153
Cre12.g510200,5.15263,12.409639,6.25412,7.455963,7.258491,10.314831,12.472245,11.85484,12.067956,15.473379,15.926748,12.29224,11.053928,10.824322,9.973413,8.401143,10.004032
Cre12.g510250,53.111627,47.821571,72.08615,85.126929,45.338663,68.28563,65.5842,31.596523,34.788487,34.218244,25.680313,29.072057,39.08292,33.08766,26.003709,42.07233,28.886967
Cre12.g510252,0,0,1.044406,3.070129,4.430123,12.664191,13.710526,19.91343,18.671041,14.281951,9.369347,16.241469,24.375086,21.296891,12.99097,25.253062,16.665966
Cre12.g510300,4.452617,3.058263,6.280417,7.159103,5.002408,2.054134,2.574019,2.553672,3.296999,2.843678,1.155102,2.74008,2.682956,2.213494,2.284983,1.012376,2.575674
Cre12.g510350,0.026096,0.02564,0.196151,0.629022,0.681536,0.709565,0.77774,0.681981,0.686904,0.663126,0.33284,0.574824,0.589579,0.526908,0.42939,0.143721,0.354141
Cre12.g510400,143.08558,128.040804,101.290426,12.929705,5.530544,5.885204,4.89516,11.476194,2.599678,2.577762,7.782612,5.211444,4.322297,5.125193,4.115006,3.038632,3.705575
Cre12.g510450,11080.37997,10327.614186,9817.053552,10966.632866,11202.605781,13525.504117,11603.035695,18823.101521,19397.142978,18797.695935,19979.29954,19807.617538,19292.965908,18769.138926,15174.78165,12854.771881,18693.837238
Cre12.g510500,7.962425,16.024492,2.954497,3.666217,4.783067,6.733727,8.7817,9.566995,25.196832,11.082926,7.75099,8.591176,12.821069,13.470373,15.221048,9.368897,14.184961
Cre12.g510550,6.464755,4.5612,2.447284,2.137845,4.449788,5.975569,7.124962,2.934702,3.372684,2.031107,2.104589,2.991942,2.793431,3.007812,2.550236,1.674729,3.403852
Cre12.g510600,5.884394,3.526652,5.89726,14.282125,20.964092,10.619814,8.19164,5.267898,7.427771,7.041018,8.959584,7.577183,8.108248,7.098287,7.829818,1.620363,7.938924
Cre12.g510650,235.542179,198.668359,238.42553,155.648215,48.504732,64.704438,80.026149,196.066825,83.748743,75.176573,92.05071,99.316953,96.848048,84.258624,71.961835,64.252748,65.361592
Cre12.g510750,2.893961,1.117713,3.375335,5.111391,4.835729,2.48051,2.795513,2.851173,2.551235,2.222361,3.384185,2.794583,2.42903,2.78092,2.388655,0,2.430507
Cre12.g510751,0.294001,0.34121,0.320175,0.110727,0.2147,0.472497,0.543122,0.2079,0.278976,0.296179,0.376067,0.189153,0.185076,0.128016,0.148169,0.455389,0.225403
Cre12.g510752,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267178,0.800908,0,0
Cre12.g510800,30.149953,27.180886,9.934938,6.29272,4.874812,6.678665,9.048368,27.559361,16.625412,16.312898,23.66743,27.954636,16.147872,14.146283,13.100543,9.290291,12.919323
Cre12.g510850,20.061241,10.973482,19.031839,4.919862,8.569803,19.074632,20.664092,21.242109,24.522376,21.317363,27.399405,19.210298,17.034088,20.531054,19.958797,16.187151,21.349099
Cre12.g510900,7.884043,7.605206,11.753971,14.910786,11.184564,10.092634,10.502059,7.325234,7.191879,8.0685,7.987311,7.514041,6.961191,6.003884,5.500471,7.612592,6.771468
Cre12.g510950,7.228683,4.453643,5.917018,6.402871,8.475321,7.049323,6.34106,5.232154,4.283747,6.402722,5.45456,5.278641,4.245043,3.808152,3.455249,3.317558,4.018949
Cre12.g511000,3.166695,3.123233,2.746401,1.467873,2.614537,3.601641,4.164165,1.920883,2.040433,1.394133,0.830897,1.7391,1.91679,1.767769,1.234271,3.018464,1.905449
Cre12.g511050,29.787815,72.926724,39.448305,14.154489,22.240112,39.401808,29.014824,6.227957,4.590975,4.243368,11.725458,4.391082,5.213668,5.414425,4.254538,8.624182,7.423826
Cre12.g511100,14.269112,11.764888,16.898171,17.138895,15.640274,14.709696,14.312436,9.15641,9.236891,11.801625,7.8642,9.71666,8.163174,8.088273,7.685007,2.389397,8.432998
Cre12.g511150,5.784179,3.610336,6.626051,2.870426,2.681178,4.753669,6.289268,8.189175,7.018245,10.443919,10.475549,5.920347,6.125766,6.20262,5.435275,3.372919,5.238324
Cre12.g511200,788.164556,763.687897,863.552883,1228.303558,1010.931856,1054.7571,883.915149,499.038021,536.729738,540.356584,481.887064,546.507286,539.878806,531.216703,418.560473,449.0355,518.066322
Cre12.g511250,4.425384,3.287031,6.350199,5.866772,6.49351,7.510427,6.715876,2.913147,3.475215,3.63889,2.83525,3.997081,4.123009,3.596928,2.44968,4.386963,3.1155
Cre12.g511300,3.591322,14.430957,4.473081,3.28726,2.347014,3.506858,4.061117,1.511852,1.915855,1.199999,2.27877,1.766185,2.174915,2.137789,1.644599,1.126627,2.254826
Cre12.g511350,2.810971,9.980607,4.100087,2.638539,2.314962,2.418644,2.203526,1.193573,1.075415,0.848589,1.686768,1.292434,0.993659,1.06705,1.055567,2.143512,1.553016
Cre12.g511400,10.372351,12.49921,13.254837,14.935174,11.725419,11.68207,13.466273,8.022758,10.725416,7.112806,8.68006,7.782964,8.730026,8.117853,7.085355,6.154231,9.0162
Cre12.g511550,0.099371,0.175738,0.203704,0.149702,0.162012,0,0.043838,0,0.026012,0.06964,0.088424,0.032998,0,0,0.054141,0,0.070665
Cre12.g511600,4.289749,5.655311,5.102994,5.542043,5.291326,5.398339,5.794921,4.27412,5.080275,3.045749,3.570389,3.690686,3.412365,3.607435,3.063862,4.510233,4.039625
Cre12.g511640,4.95466,4.381142,4.584617,8.397151,13.706297,6.488174,4.948371,3.019962,3.60264,2.813162,1.653305,2.85637,3.292278,3.51574,3.374338,5.116296,3.535582
Cre12.g511650,4.798197,7.378766,5.393143,5.971307,6.922137,4.013355,3.451237,3.663691,5.278815,1.808546,2.117605,2.994197,2.859996,2.893336,2.667266,2.872306,3.20604
Cre12.g511700,11.200769,5.447334,24.797616,25.732574,12.661231,21.001211,23.508228,13.556037,10.936193,12.82092,8.372111,14.821741,15.829446,14.403707,12.089185,11.103525,14.058345
Cre12.g511750,8.607444,34.249971,12.773977,5.943212,7.357745,10.759187,8.168011,4.242211,4.154184,4.251814,4.547636,4.04916,4.063844,4.008173,3.497685,2.222061,6.312187
Cre12.g511800,6.959544,12.229012,13.992199,13.441624,11.734547,16.557415,17.181604,11.685835,10.346642,12.088975,14.39699,12.20693,12.806268,9.790406,8.915593,6.633771,10.34226
Cre12.g511850,163.050019,154.276726,162.437255,174.642241,226.261301,187.230308,164.580932,88.599284,93.228933,102.902271,96.379268,97.071022,97.960463,93.049171,77.93101,79.929114,99.495314
Cre12.g511900,237.184761,198.803653,248.357021,122.434798,38.435119,70.3926,153.297339,675.461717,259.153403,254.856612,232.597982,233.680243,285.592156,318.096309,288.206236,231.540399,211.761629
Cre12.g511902,243.949933,243.545739,161.315964,142.260984,192.449284,290.038678,1.73581,210.447522,201.871299,262.875633,268.425302,206.437771,168.430009,155.335467,114.047392,0,166.482131
Cre12.g511950,0.031877,0,0,0,0.008662,0.013661,0,0.032788,0.05841,0.037233,0.01891,0,0,0.018507,0.065997,0,0.096341
Cre12.g511952,8.133514,0,0,0,0,0,0,0,4.258118,5.699999,2.412486,0,0,0,1.772568,0,1.445972
Cre12.g512000,84.781552,67.798235,90.690709,158.737518,185.399477,85.573547,64.681263,49.310713,62.542303,62.974568,55.313943,71.12935,71.663355,62.995825,51.518724,52.146322,66.987463
Cre12.g512050,1.887686,3.156268,1.794095,3.72276,3.823716,5.971886,7.07851,7.460475,7.474804,7.873245,6.444026,6.063197,7.691633,8.568171,7.390071,4.252948,7.743018
Cre12.g512100,9.377035,9.280646,9.249916,10.710202,14.734299,11.103917,13.47822,11.972054,19.78494,12.795742,9.10294,7.764111,11.622585,12.773834,11.533501,11.391697,12.835154
Cre12.g512200,4.018229,10.262525,1.191658,1.290575,1.424414,1.599698,3.059431,5.45473,17.245686,3.707007,1.246299,2.614441,4.31429,5.743319,7.394622,4.549504,6.719323
Cre12.g512202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre12.g512250,2.30756,1.518833,2.116199,0.940956,1.989521,3.992951,5.342567,2.18312,2.883929,1.973811,3.597204,1.613178,2.424688,2.326837,2.436963,0.859972,3.050558
Cre12.g512300,100.173216,65.007291,29.215993,99.587302,164.117041,117.213494,113.562087,69.882606,63.433974,70.824051,45.460883,41.279151,56.534874,60.093082,52.992238,40.418401,46.177736
Cre12.g512350,0.419176,0.172972,0.286427,0.420989,0.751753,0.479053,0.554767,0.718582,0.841226,0.352512,0.149198,0.371183,0.6333,0.697632,0.657739,0,0.611071
Cre12.g512400,23.37218,16.06226,14.472675,10.909596,10.148248,10.130717,9.910124,5.530398,5.629818,4.956228,4.066071,5.147246,4.90941,4.176198,3.101019,1.80072,5.313354
Cre12.g512450,2.299929,1.190092,2.584267,4.465814,8.429855,2.971649,1.488096,0.040884,0.008918,0,0.005055,0.005654,0.021448,0,0.007427,0,0.018174
Cre12.g512500,4.71292,2.981835,4.24757,10.160281,17.012552,5.693748,2.724388,0.222875,0.680646,0.436581,0.301272,0.229353,0.332489,0.542516,0.513552,0,0.41893
Cre12.g512550,35.197021,18.753513,19.887862,21.073591,27.588533,42.158607,36.429705,24.908489,30.356655,21.187643,33.193235,19.929023,19.032141,24.363908,19.42241,33.549464,22.462133
Cre12.g512600,1893.675979,1967.173127,1977.248065,2096.877496,2071.31449,2660.790095,3730.217997,3746.340326,3543.29958,3418.347288,3547.903903,3664.886247,3536.853554,3763.388861,3086.547361,2607.029755,4030.779622
Cre12.g512650,3.36547,6.855042,3.725001,2.381136,3.345351,4.797009,4.857296,2.152903,1.795691,1.19057,1.967765,1.410333,1.4688,1.772852,1.490333,1.065895,1.991823
Cre12.g512700,8.08406,6.08492,8.765213,13.990218,13.488627,13.113786,13.366407,9.826789,9.811073,8.100033,8.93732,8.940715,9.799448,8.998805,7.833415,8.278796,8.124224
Cre12.g512750,3.998917,12.144381,4.089327,2.811305,3.549672,5.094261,4.594875,2.152693,2.242734,1.705081,2.328649,1.675893,1.909722,1.985405,1.52561,1.139081,2.000377
Cre12.g512788,8.758237,9.403967,14.106514,21.204925,11.559322,11.126414,10.211362,9.008411,10.562285,7.964536,4.638903,7.893968,8.466983,6.174337,7.975708,7.751963,6.506182
Cre12.g512790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cre12.g512850,5.637096,0,0,0,0,0,4.97369,5.798116,13.280286,7.900998,1.672022,1.871882,3.548599,0,1.228514,0,3.00648
Cre12.g512950,9.64635,8.855731,10.139057,6.109038,7.896948,9.374148,14.907997,16.831403,15.198637,13.175931,11.335491,9.65045,11.371355,15.837952,14.535095,7.613536,15.565385
Cre12.g513000,3.597133,3.319047,4.648738,4.35879,5.333437,3.518896,5.036685,2.734696,3.213719,2.173807,0.997364,2.207195,1.821386,1.99758,2.25808,1.937991,2.627497
Cre12.g513100,3.0603,2.051848,4.101833,4.002352,3.454214,7.004504,5.615414,1.625743,0.862697,0.707034,0.538645,1.663918,1.841804,1.659565,1.517112,0.833443,1.757728
Cre12.g513150,31.340681,25.491016,31.373824,48.109078,98.109502,44.778437,24.306637,7.910171,10.511935,11.2273,9.268875,11.302217,9.749572,9.4425,8.149439,7.925659,9.36473
Cre12.g513200,487.747599,457.479061,487.770848,506.364708,540.764719,716.349433,851.831948,265.824924,274.543068,247.775465,131.983059,258.401113,340.496714,304.603879,237.298044,221.245229,290.76877
Cre12.g513254,8.321478,5.97857,9.861899,17.119753,15.559749,9.294692,10.365062,5.839854,7.515001,5.066311,2.992739,6.433241,7.333817,6.854236,6.67323,6.444712,7.715934
Cre12.g513300,2.889315,3.239207,3.860452,6.062714,6.645384,4.510821,4.324678,3.502534,2.741653,1.482475,2.540397,3.083916,3.247944,3.624474,2.833558,1.278674,2.641685
Cre12.g513350,9.571107,16.066541,10.859235,8.111513,10.614357,11.792293,13.516073,10.77455,12.845709,10.547825,9.433621,8.474145,8.448017,9.591947,8.191773,5.581183,9.761599
Cre12.g513400,0.359163,0.533726,1.329356,0.398292,0.961038,1.532842,1.53386,0.306142,0.110991,0.150323,0.171634,0.106014,0.157011,0.124532,0.147307,0.865388,0.147214
Cre12.g513450,3.67287,2.627372,1.565041,2.051611,3.296838,3.395746,5.234156,6.918861,9.808687,6.169796,6.891449,3.014819,3.195378,4.695959,5.009512,5.113739,4.3653
Cre12.g513500,14.220258,10.552329,14.731486,12.72892,15.515356,10.686075,11.22097,6.921245,8.995199,7.386457,8.080499,7.028839,8.019581,7.231743,6.359512,9.174792,7.866828
Cre12.g513550,2.454827,1.849092,2.84227,6.300581,12.93328,5.766833,2.506862,0.233791,0.571187,0.40354,0.107871,0.271721,0.372025,0.554242,0.4805,0,0.436418
Cre12.g513600,15.035395,18.882004,20.687555,15.247316,12.193037,10.304858,9.949457,9.708168,23.813411,8.172562,5.344647,10.6654,9.685879,8.423375,6.827566,13.049001,11.336784
Cre12.g513650,25.768917,57.224138,28.513166,28.23313,16.868798,21.334422,23.769748,8.23261,6.82202,4.51474,7.730189,6.028764,9.032566,11.05044,8.487697,14.514315,10.932373
Cre12.g513700,2.444159,1.234994,0.59647,1.227365,3.668622,2.593773,2.695645,2.713497,2.406838,1.848819,0.655919,1.777834,2.564365,2.229856,1.953105,0,1.65532
Cre12.g513701,4.891291,2.539031,4.445074,2.446279,4.912834,9.013003,11.308939,5.207534,6.889077,5.620541,8.522766,4.912134,5.983693,6.955601,5.906036,3.435403,7.114994
Cre12.g513750,225.104141,256.504651,248.959376,88.566532,35.943585,47.738794,53.406989,122.264852,113.59595,90.53229,59.884938,72.437369,84.243838,119.011539,97.609877,57.512836,90.351948
Cre12.g513800,5.218178,3.114556,6.016996,7.664592,6.557909,8.553991,8.891615,8.229755,7.819948,6.003443,10.834367,9.010425,8.787073,6.96786,6.283128,6.466093,6.725716
Cre12.g513852,1.524435,1.184915,1.827105,2.092817,2.859538,3.998964,5.024883,4.295084,4.103051,4.629431,4.503403,3.343445,4.101707,3.475913,3.406656,2.742097,3.726433
Cre12.g513900,9.482548,7.671736,7.546306,9.338412,8.835212,9.268468,10.549726,6.585231,7.247504,7.533614,4.962248,6.825636,8.145289,7.217709,6.445784,3.712116,7.966083
Cre12.g513950,15.840587,8.282393,15.106559,6.847829,5.377299,9.701023,10.684837,8.422018,7.018988,6.40327,9.070119,8.67536,7.052507,6.850748,6.394075,4.551612,6.815854
Cre12.g514000,0.245767,0.325978,0.692731,2.776836,1.786413,4.081441,4.485952,3.138772,2.380316,2.05246,1.202801,3.264423,3.248959,2.996369,3.032887,1.522707,3.539077
Cre12.g514050,66.429937,64.195902,100.606198,150.462352,113.376612,128.370255,174.216252,119.073734,97.920373,105.852485,146.485358,91.754479,110.031397,111.75424,95.104619,68.217279,101.429132
Cre12.g514100,8.062422,9.641653,9.392208,9.096077,10.075693,13.136174,14.274184,11.568404,11.956116,13.167153,15.844338,11.475604,13.638639,11.835981,10.155427,11.442898,12.123347
Cre12.g514200,27.248201,15.929752,22.698502,26.77341,11.639065,10.368583,6.730081,5.629107,2.771261,2.416349,4.869854,6.085905,4.916457,4.211794,3.184747,2.580729,3.282929
Cre12.g514250,2.642769,1.175158,3.675778,4.562065,3.028213,4.073893,4.371477,3.45391,3.890439,3.025155,1.093812,2.216667,2.311861,2.403059,2.396102,1.257114,2.54574
Cre12.g514300,19.011334,15.217279,15.422506,26.061351,27.396496,22.975531,34.819899,21.500551,19.71723,20.732022,13.896969,23.666263,28.926898,22.388583,19.204089,17.863772,20.375061
Cre12.g514350,0,0,0,0,0,0,0,0,0,0,0.033668,0,0,0,0.024737,0,0.040359
Cre12.g514400,0.029025,0.01013,0.035522,0.026323,0.032895,0.029665,0.016617,4.463977,0.633538,0.493942,0.479517,0.421879,0.560513,0.65384,0.67015,0.719336,0.437214
Cre12.g514450,29.76117,24.396151,30.635028,25.015143,30.751237,24.797662,27.195507,13.904264,19.032972,13.673253,14.832435,13.137976,14.553726,15.776707,13.733965,12.66214,15.929547
Cre12.g514500,1940.014698,1973.16597,1989.720597,2169.06451,2008.583777,2434.813468,2960.917757,3052.331355,3009.981157,2945.560335,3159.317091,3144.043757,3001.861301,3123.961223,2563.750442,2759.558683,3027.661056
Cre12.g514550,3.346303,1.647508,3.35383,4.929448,6.183642,3.432339,3.357333,3.578546,4.430659,3.555547,3.997689,4.389354,4.691542,4.472103,3.753431,4.364803,4.434589
Cre12.g514600,4.986365,2.701577,3.338295,2.561861,3.923833,5.336299,6.790043,6.057713,6.511159,5.756777,6.676911,5.340664,5.47957,5.153964,4.824185,7.143171,5.113876
Cre12.g514650,8.027395,14.007391,7.254083,4.11454,5.962998,6.839835,6.291645,2.491664,2.49294,1.570072,3.564471,2.19243,2.37715,2.923119,2.096224,1.765762,3.234211
Cre12.g514700,3.35367,0.821208,2.90856,3.653174,4.023682,3.471563,2.981752,4.900009,3.700556,3.676055,4.881848,4.368881,3.702656,3.924017,3.322685,0,3.283762
Cre12.g514750,56.617907,46.623074,60.317508,114.678837,85.08646,115.200686,121.00321,37.912244,36.100936,38.658108,41.86402,55.724821,58.914449,48.851151,43.920694,25.87552,54.082038
Cre12.g514800,6.802737,4.121593,6.326949,20.686259,19.477668,14.415166,18.728935,16.931139,14.608416,12.536457,10.126184,14.264855,13.878084,14.846998,12.409465,0,14.960566
Cre12.g514850,46.200118,32.735362,33.65402,23.326605,43.712435,46.095137,51.465536,29.838211,53.648473,29.196057,31.49847,27.24948,33.766547,34.054933,29.75779,33.749272,40.23327
Cre12.g514900,407.776049,274.609835,503.760946,520.73922,279.578984,331.000961,256.139456,177.769069,257.309393,234.042086,169.81155,223.28892,209.098743,239.877159,168.614181,334.632258,219.40303
Cre12.g514950,3.396453,1.998887,2.512948,1.863704,3.875009,3.773974,3.981594,2.093769,3.303095,2.461691,2.968898,1.561054,1.939862,2.174281,1.949771,1.114889,2.201343
Cre12.g515000,2.260533,0.861582,2.057304,2.319239,2.552318,4.000432,5.884636,5.685814,3.509545,7.260874,5.913099,5.75925,6.452681,5.475843,5.285335,4.346588,5.640128
Cre12.g515050,1.528346,0.576022,3.556723,6.935612,2.813452,3.363577,3.365677,2.714496,1.487129,1.905102,1.8263,2.870345,2.495957,1.778253,1.505678,0.9314,1.973228
Cre12.g515100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050449
Cre12.g515150,164.730722,107.456022,138.395864,183.072382,190.788808,128.465408,129.856747,78.699848,122.999545,111.658893,48.860871,119.266773,120.699275,94.069474,78.863177,0,115.702692
Cre12.g515200,19.417888,36.349689,23.18444,11.981203,21.414279,24.965583,23.192907,11.544416,12.166514,9.675286,14.061881,9.84349,10.988348,9.534413,8.125986,10.238991,11.788562
Cre12.g515250,6.216766,6.292199,8.820685,11.726202,9.458522,8.180059,9.41767,5.253755,5.204747,6.271057,4.960401,6.312537,5.3366,5.026108,4.180701,3.183261,5.055667
Cre12.g515301,0.077119,0.097417,0.124212,0.066388,0.074841,0.06138,0.065613,0.060436,0.049025,0.056619,0.058819,0.113409,0.110964,0.038377,0.04922,0,0.066592
Cre12.g515350,0.940791,1.125121,1.982817,1.388139,1.751742,1.726057,1.908395,1.137612,1.317652,0.924532,0.378548,1.035491,1.223233,1.241521,1.009471,0.362328,1.162109
Cre12.g515400,0.080141,0.084151,0.159149,0.128277,0.181018,0.156702,0.146943,0.113341,0.169135,0.134557,0.163423,0.201253,0.293237,0.348954,0.380964,0.248266,0.675861
Cre12.g515426,0,0,0,0,0.100397,0,0,0.126676,0,0.08631,0.328771,0.368069,0.697763,0.858021,0.72469,0,1.313702
Cre12.g515450,26.117588,27.84912,21.258188,22.758857,21.360236,39.175952,46.878558,32.657733,45.376506,41.989943,69.72077,47.615021,43.198556,40.137411,31.500797,31.728967,38.51101
